epoch,s_A,L_p,B_q,B_B,M_B,B_C,M_C,B_A,Loss
0,0.0199999995529651,1.4285590648651123,4.1235127449035645,7.681970119476318,50.97530364990234,7.399979114532471,48.52002716064453,9.588371276855469,0.0
1,-0.0118223950266838,1.5270575284957886,3.897406101226807,7.219618797302246,46.98374176025391,6.954743385314941,44.580711364746094,9.488415718078612,8850393687.4137
2,-0.021195800974965,1.588798999786377,3.809319734573364,7.078418254852295,46.232521057128906,6.837923049926758,43.9605598449707,9.38945770263672,97.92898368835448
3,-0.0305126495659351,1.5668365955352783,3.7247607707977295,6.902120590209961,45.28681182861328,6.7104668617248535,43.18775939941406,9.298721313476562,11.20568027496338
4,-0.0380287729203701,1.5488916635513306,3.669536828994751,6.789929389953613,44.62834930419922,6.644476890563965,43.0280647277832,9.23001194000244,2.137811291217804
5,-0.0629418417811393,1.5442802906036377,3.638672590255737,6.714661598205566,44.18426513671875,6.627341747283936,43.21062469482422,9.163409233093262,1.1297156453132629
6,-0.0651621669530868,1.5456386804580688,3.6102116107940674,6.655636310577393,43.85683441162109,6.600929260253906,43.02216720581055,9.093707084655762,0.8588460206985473
7,-0.0680160373449325,1.555450677871704,3.588111639022827,6.615882873535156,43.66743850708008,6.590138912200928,43.061614990234375,9.030116081237791,0.7806539297103882
8,-0.0669989958405494,1.5719178915023804,3.574706554412842,6.589873790740967,43.49341583251953,6.585259914398193,43.02378845214844,8.966997146606445,0.6930528879165649
9,-0.0572786442935466,1.6019887924194336,3.5565669536590576,6.5748467445373535,43.38067626953125,6.580120086669922,43.0017204284668,8.909485816955566,0.6432736277580261
10,-0.0596996881067752,1.6367067098617554,3.531932592391968,6.563907146453857,43.32736587524414,6.580079555511475,43.02511215209961,8.84711742401123,0.6180360972881317
